time,current_a,current_b,y,pres_line,temp,reciprocating_speed,well,freq,current,pres_head,pres_intake,temp_engine,load_engine
2021-01-01 00:00:00,,,,1.6633165829145724,41.0,,801.0,52.6,13.0,1.1055276381909551,22.0,,
2021-01-01 01:00:00,,,,1.587939698492464,39.6,,801.0,52.6,13.0,1.053266331658294,22.2,,
2021-01-01 02:00:00,,,,1.544867193108397,39.714285714285715,,801.0,52.6,13.0,1.04522613065327,22.142857142857142,,
2021-01-01 03:00:00,,,,1.52763819095477,40.0,,801.0,52.6,13.0,1.033165829145728,22.0,,
2021-01-01 04:00:00,,,,1.52763819095477,40.285714285714285,,801.0,52.6,13.0,1.0308686288585787,21.571428571428573,,
2021-01-01 05:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.037185929648242,22.0,,
2021-01-01 06:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.0394831299353928,22.0,,
2021-01-01 07:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.017085427135676,22.0,,
2021-01-01 08:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.0222541277817656,22.0,,
2021-01-01 09:00:00,,,,1.543718592964824,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 10:00:00,,,,1.5218951902368958,40.714285714285715,,801.0,52.6,13.0,1.0193826274228281,21.714285714285715,,
2021-01-01 11:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.0251256281407,22.0,,
2021-01-01 12:00:00,,,,1.5362526920315858,41.0,,801.0,52.6,13.0,1.0366116295764543,22.0,,
2021-01-01 13:00:00,,,,1.559798994974876,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 14:00:00,,,,1.5563531945441516,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 15:00:00,,,,1.543718592964826,41.0,,801.0,52.6,13.0,1.041206030150756,21.8,,
2021-01-01 16:00:00,,,,1.5190236898779585,41.0,,801.0,52.6,13.0,1.0222541277817656,21.428571428571427,,
2021-01-01 17:00:00,,,,1.52763819095477,41.0,,801.0,52.6,13.0,1.037185929648242,22.0,,
2021-01-01 18:00:00,,,,1.5592246949030886,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 19:00:00,,,,1.575879396984928,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 20:00:00,,,,1.5936826992103401,41.0,,801.0,52.6,13.0,1.0509691313711442,22.0,,
2021-01-01 21:00:00,,,,1.52763819095477,40.8,,801.0,52.6,13.0,1.037185929648242,21.8,,
2021-01-01 22:00:00,,,,1.5506101938262729,40.857142857142854,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-01 23:00:00,,,,1.539698492462312,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-02 00:00:00,,,,1.5936826992103386,41.0,,801.0,52.6,13.0,1.0567121320890185,22.0,,
2021-01-02 01:00:00,,,,1.6000000000000043,40.8,,801.0,52.6,13.0,1.049246231155782,21.8,,
2021-01-02 02:00:00,,,,1.5764536970567116,41.0,,801.0,52.6,13.0,1.0509691313711442,22.0,,
2021-01-02 03:00:00,,,,1.6080402010050299,41.0,,801.0,52.6,13.0,1.077386934673366,22.0,,
2021-01-02 04:00:00,,,,1.6367552045944014,41.0,,801.0,52.6,13.0,1.0911701363962656,22.0,,
2021-01-02 05:00:00,,,,1.6361809045226139,41.0,,801.0,52.6,13.0,1.089447236180902,22.0,,
2021-01-02 06:00:00,,,,1.6511127063890871,41.0,,801.0,52.6,13.0,1.1141421392677686,22.0,,
2021-01-02 07:00:00,,,,1.6723618090452237,41.0,,801.0,52.6,13.0,1.12562814070352,22.0,,
2021-01-02 08:00:00,,,,1.6769562096195256,41.0,,801.0,52.6,13.0,1.12562814070352,22.0,,
2021-01-02 09:00:00,,,,1.6884422110552797,41.0,,801.0,52.6,13.0,1.133668341708544,22.0,,
2021-01-02 10:00:00,,,,1.7085427135678397,41.0,,801.0,52.6,13.0,1.148600143575017,22.0,,
2021-01-02 11:00:00,,,,1.76884422110553,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-02 12:00:00,,,,1.7745872218234042,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-02 13:00:00,,,,1.76884422110553,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-02 14:00:00,,,99.8498611450195,1.7085427135678386,40.42857142857143,,801.0,52.6,13.0,1.16008614501077,22.0,,
2021-01-02 15:00:00,,,,1.608040201005028,40.0,,801.0,52.6,13.0,1.077386934673366,22.0,,
2021-01-02 16:00:00,,,,1.6683417085427141,40.57142857142857,,801.0,52.6,13.0,1.1256281407035187,22.0,,
2021-01-02 17:00:00,,,,1.692462311557792,41.0,,801.0,52.6,13.0,1.157788944723616,22.0,,
2021-01-02 18:00:00,,,,1.6970567121320914,41.0,,801.0,52.6,13.0,1.1543431442928915,22.0,,
2021-01-02 19:00:00,,,,1.680402010050252,41.0,,801.0,52.6,13.0,1.12562814070352,22.0,,
2021-01-02 20:00:00,,,,1.6884422110552784,41.0,,801.0,52.6,13.0,1.1371141421392685,22.0,,
2021-01-02 21:00:00,,,,1.7085427135678402,41.0,,801.0,52.6,13.0,1.173869346733668,22.0,,
2021-01-02 22:00:00,,,,1.7372577171572143,41.0,,801.0,52.6,13.0,1.1945441493180187,22.0,,
2021-01-02 23:00:00,,,,1.704522613065328,41.0,,801.0,52.6,13.0,1.149748743718592,22.0,,
2021-01-03 00:00:00,,,,1.6712132089016498,41.0,,801.0,52.6,13.0,1.1170136396267056,22.0,,
2021-01-03 01:00:00,,,,1.684422110552766,41.0,,801.0,52.6,13.0,1.12562814070352,22.0,,
2021-01-03 02:00:00,,,,1.6970567121320914,41.0,,801.0,52.6,13.0,1.1428571428571428,22.0,,
2021-01-03 03:00:00,,,,1.6884422110552797,41.0,,801.0,52.6,13.0,1.133668341708544,22.0,,
2021-01-03 04:00:00,,,,1.68844221105528,41.0,,801.0,52.6,13.0,1.1284996410624573,22.0,,
2021-01-03 05:00:00,,,,1.6884422110552797,41.0,,801.0,52.6,13.0,1.133668341708544,22.0,,
2021-01-03 06:00:00,,,,1.68844221105528,41.0,,801.0,52.6,13.0,1.1313711414213943,22.0,,
2021-01-03 07:00:00,,,,1.6884422110552797,41.0,,801.0,52.6,13.0,1.157788944723616,22.0,,
2021-01-03 08:00:00,,,,1.7257717157214643,41.0,,801.0,52.6,13.0,1.1773151471643915,22.0,,
2021-01-03 09:00:00,,,,1.760804020100504,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-03 10:00:00,,,,1.7975592246949013,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-03 11:00:00,,,,1.817085427135678,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-03 12:00:00,,,,1.8176597272074686,41.0,,801.0,52.6,13.0,1.20603015075377,22.0,,
2021-01-03 13:00:00,,,,1.760804020100504,40.8,,801.0,52.6,13.0,1.193969849246232,22.0,,
2021-01-03 14:00:00,,,,1.6482412060301515,40.285714285714285,,801.0,52.6,13.0,1.08829863603733,22.0,,
2021-01-03 15:00:00,,,,1.571859296482412,40.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-03 16:00:00,,,,1.5620961952620243,40.0,,801.0,52.6,13.0,1.04522613065327,21.857142857142858,,
2021-01-03 17:00:00,,,,1.531658291457284,40.8,,801.0,52.6,13.0,1.041206030150756,21.6,,
2021-01-03 18:00:00,,,,1.52763819095477,40.714285714285715,,801.0,52.6,13.0,1.0394831299353928,21.571428571428573,,
2021-01-03 19:00:00,,,,1.535678391959798,40.8,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-03 20:00:00,,,,1.5419956927494616,40.42857142857143,,801.0,52.6,13.0,1.0423546302943314,22.0,,
2021-01-03 21:00:00,,,,1.559798994974876,40.8,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-03 22:00:00,,,,1.5678391959799,41.0,,801.0,52.6,13.0,1.048097631012207,22.0,,
2021-01-03 23:00:00,,,,1.563819095477388,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
2021-01-04 00:00:00,,,,1.5735821966977759,41.0,,801.0,52.6,13.0,1.04522613065327,22.0,,
