time,current_a,current_b,y,pres_line,temp,reciprocating_speed,well,freq,current,pres_head,pres_intake,temp_engine,load_engine
2021-08-20 00:00:00,,,,1.3260721169290075,0.0,,819.0,41.5,33.3,0.01357397969420925,0.0,0.0,
2021-08-20 01:00:00,,,,1.382765820751688,0.0,,819.0,41.5,33.260000000000005,0.013772623299490342,0.0,0.0,
2021-08-20 02:00:00,,,,1.3805355421963186,0.0,,819.0,41.5,33.2,0.013793261596142943,0.0,0.0,
2021-08-20 03:00:00,,,,1.386090587857376,0.0,,819.0,41.5,33.28,0.013555921184638239,0.0,0.0,
2021-08-20 04:00:00,,,,1.38973658849984,0.0,,819.0,41.5,33.199999999999996,0.013793261596142943,0.0,0.0,
2021-08-20 05:00:00,,,,1.3927401220687439,0.0,,819.0,41.5,33.160000000000004,0.01362815522292228,0.0,0.0,
2021-08-20 06:00:00,,,,1.390700289110183,0.0,,819.0,41.5,33.128571428571426,0.013535282887985656,0.0,0.0,
2021-08-20 07:00:00,,,,1.3910857693543222,0.0,,819.0,41.5,33.36,0.0133873750953088,0.0,0.0,
2021-08-20 08:00:00,,,,1.3932472121518058,0.0,,819.0,41.5,33.2,0.013758864435055316,0.0,0.0,
2021-08-20 09:00:00,,,,1.391166077738518,0.0,,819.0,41.5,33.38,0.01341145310807014,0.0,0.0,
2021-08-20 10:00:00,,,,1.3922949841677743,0.0,,819.0,41.5,33.357142857142854,0.012830141085689056,0.0,0.0,
2021-08-20 11:00:00,,,,1.3955187921619019,0.0,,819.0,41.5,33.3,0.01314659496769536,0.0,0.0,
2021-08-20 12:00:00,,,334.625579833984,1.38453948877977,0.0,,819.0,41.5,33.371428571428574,0.013208509857653114,0.0,0.0,
2021-08-20 13:00:00,,,,1.322727272727274,0.0,,819.0,41.5,33.4,0.013146594967695342,0.0,0.0,
2021-08-20 14:00:00,,,,1.3251457023541815,0.0,,819.0,41.5,33.41428571428572,0.013346098502003658,0.0,0.0,
2021-08-20 15:00:00,,,,1.31848699004176,0.0,,819.0,41.5,33.4,0.01333921906978612,0.0,0.0,
2021-08-20 16:00:00,,,,1.3183997980817785,0.0,,819.0,41.5,33.471428571428575,0.013208509857653086,0.0,0.0,
2021-08-20 17:00:00,,,,1.319450690652106,0.0,,819.0,41.5,33.519999999999996,0.01312251695493398,0.0,0.0,
2021-08-20 18:00:00,,,,1.3220480932495084,0.0,,819.0,41.5,33.4,0.013088119793846371,0.0,0.0,
2021-08-20 19:00:00,,,,1.3219884355926759,0.0,,819.0,41.5,33.36,0.013555921184638239,0.0,0.0,
2021-08-20 20:00:00,,,,1.3212908999128086,0.0,,819.0,41.5,33.22857142857143,0.013707268693423843,0.0,0.0,
2021-08-20 21:00:00,,,,1.319964664310954,0.0,,819.0,41.5,33.14,0.01345960913359286,0.0,0.0,
2021-08-20 22:00:00,,,,1.31638061585058,0.0,,819.0,41.5,33.128571428571426,0.013758864435055298,0.0,0.0,
2021-08-20 23:00:00,,,,1.3164471570832,0.0,,819.0,41.5,33.160000000000004,0.01348368714635422,0.0,0.0,
2021-08-21 00:00:00,,,,1.316977192418887,0.0,,819.0,41.5,33.214285714285715,0.013604077210160928,0.0,0.0,
2021-08-21 01:00:00,,,,1.3163989720526839,0.0,,819.0,41.5,33.160000000000004,0.01374854528672902,0.0,0.0,
2021-08-21 02:00:00,,,,1.3332109586526542,0.0,,819.0,41.5,33.08571428571429,0.0134836871463542,0.0,0.0,
2021-08-21 03:00:00,,,,1.389945390298746,0.0,,819.0,41.5,33.22,0.01362815522292228,0.0,0.0,
2021-08-21 04:00:00,,,,1.3876944610160142,0.0,,819.0,41.5,33.08571428571428,0.01343209140472273,0.0,0.0,
2021-08-21 05:00:00,,,,1.3965788628332798,0.0,,819.0,41.5,33.160000000000004,0.01329106304426344,0.0,0.0,
2021-08-21 06:00:00,,,,1.3968381441879671,0.0,,819.0,41.5,33.08571428571428,0.013277304179828373,0.0,0.0,
2021-08-21 07:00:00,,,,1.39555091551558,0.0,,819.0,41.5,33.1,0.013700389261206319,0.0,0.0,
2021-08-21 08:00:00,,,,1.3969987609563572,0.0,,819.0,41.5,33.25714285714286,0.013466488565810385,0.0,0.0,
2021-08-21 09:00:00,,,,1.398795374237072,0.0,,819.0,41.5,33.3,0.0135318431718769,0.0,0.0,
2021-08-21 10:00:00,,,,1.399889862787387,0.0,,819.0,41.5,33.27142857142857,0.013174112696565458,0.0,0.0,
2021-08-21 11:00:00,,,,1.399100546097014,0.0,,819.0,41.5,33.260000000000005,0.01329106304426344,0.0,0.0,
2021-08-21 12:00:00,,,,1.4014157220871,0.0,,819.0,41.5,33.34285714285714,0.013397694243635128,0.0,0.0,
2021-08-21 13:00:00,,,,1.397414070028908,0.0,,819.0,41.5,33.3,0.01305028291664998,0.0,0.0,
2021-08-21 14:00:00,,,336.726837158203,1.378263962186223,0.0,,819.0,41.5,33.3,0.0130193254716711,0.0,0.0,
2021-08-21 15:00:00,,,,1.323225184709284,0.0,,819.0,41.5,33.239999999999995,0.01302620490388862,0.0,0.0,
2021-08-21 16:00:00,,,,1.3232871368913757,0.0,,819.0,41.5,33.385714285714286,0.012933332568951987,0.0,0.0,
2021-08-21 17:00:00,,,,1.3188885319627341,0.0,,819.0,41.5,33.28,0.0131706729804567,0.0,0.0,
2021-08-21 18:00:00,,,,1.3190996282869085,0.0,,819.0,41.5,33.31428571428571,0.013002126891127272,0.0,0.0,
2021-08-21 19:00:00,,,,1.321201413427562,0.0,,819.0,41.5,33.32,0.01321882900597938,0.0,0.0,
2021-08-21 20:00:00,,,,1.3188128126290657,0.0,,819.0,41.5,33.2,0.0136728715323362,0.0,0.0,
2021-08-21 21:00:00,,,,1.31967555412785,0.0,,819.0,41.5,33.12,0.01353184317187688,0.0,0.0,
2021-08-21 22:00:00,,,,1.3200748015235644,0.0,,819.0,41.5,33.114285714285714,0.013827658757230571,0.0,0.0,
2021-08-21 23:00:00,,,,1.318631545133312,0.0,,819.0,41.5,33.2,0.01336329708254746,0.0,0.0,
2021-08-22 00:00:00,,,,1.3178835298976643,0.0,,819.0,41.5,33.142857142857146,0.013483687146354215,0.0,0.0,
2021-08-22 01:00:00,,,,1.322036620623194,0.0,,819.0,41.5,33.220000000000006,0.01338737509530882,0.0,0.0,
2021-08-22 02:00:00,,,,1.3176540773713914,0.0,,819.0,41.5,33.15714285714286,0.013638474371248571,0.0,0.0,
2021-08-22 03:00:00,,,,1.31643109540636,0.0,,819.0,41.5,33.06,0.01345960913359288,0.0,0.0,
2021-08-22 04:00:00,,,,1.3415859758615944,0.0,,819.0,41.5,33.128571428571426,0.013294502760372199,0.0,0.0,
2021-08-22 05:00:00,,,,1.390652104079664,0.0,,819.0,41.5,33.08,0.013146594967695342,0.0,0.0,
2021-08-22 06:00:00,,,,1.3924326556835371,0.0,,819.0,41.5,33.042857142857144,0.013500885726898015,0.0,0.0,
2021-08-22 07:00:00,,,,1.39521362030196,0.0,,819.0,41.5,33.04,0.01324290701874074,0.0,0.0,
