time,current_a,current_b,y,pres_line,temp,reciprocating_speed,well,freq,current,pres_head,pres_intake,temp_engine,load_engine
2021-06-01 00:00:00,,,,1.3448275862068975,0.0,,905.0,51.0,40.425,1.3817733990147776,0.0,0.0,
2021-06-01 01:00:00,,,,1.3477832512315282,0.0,,905.0,51.0,40.44,1.3891625615763519,0.0,0.0,
2021-06-01 02:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.42857142857143,1.4018296973961972,0.0,0.0,
2021-06-01 03:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.379999999999995,1.400985221674874,0.0,0.0,
2021-06-01 04:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.385714285714286,1.3891625615763528,0.0,0.0,
2021-06-01 05:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.36,1.400985221674874,0.0,0.0,
2021-06-01 06:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.37142857142857,1.3933849401829672,0.0,0.0,
2021-06-01 07:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.42,1.4128078817733978,0.0,0.0,
2021-06-01 08:00:00,,,,1.4144968332160441,0.0,,905.0,51.0,40.4,1.4736101337086571,0.0,0.0,
2021-06-01 09:00:00,,,,1.4246305418719198,0.0,,905.0,51.0,40.4,1.483743842364532,0.0,0.0,
2021-06-01 10:00:00,,,,1.439831104855737,0.0,,905.0,51.0,40.4,1.4820548909218856,0.0,0.0,
2021-06-01 11:00:00,,,401.133422851563,1.4305418719211818,0.0,,905.0,51.0,40.4,1.483743842364532,0.0,0.0,
2021-06-01 12:00:00,,,,1.3764954257565098,0.0,,905.0,51.0,40.4,1.4187192118226586,0.0,0.0,
2021-06-01 13:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.4,1.377339901477832,0.0,0.0,
2021-06-01 14:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.4,1.3849401829697372,0.0,0.0,
2021-06-01 15:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.46,1.377339901477832,0.0,0.0,
2021-06-01 16:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.42857142857143,1.3764954257565087,0.0,0.0,
2021-06-01 17:00:00,,,,1.3359605911330061,0.0,,905.0,51.0,40.4,1.36551724137931,0.0,0.0,
2021-06-01 18:00:00,,,,1.35116115411682,0.0,,905.0,51.0,40.42857142857143,1.35960591133005,0.0,0.0,
2021-06-01 19:00:00,,,,1.3477832512315282,0.0,,905.0,51.0,40.42,1.35960591133005,0.0,0.0,
2021-06-01 20:00:00,,,,1.35116115411682,0.0,,905.0,51.0,40.385714285714286,1.397607318789584,0.0,0.0,
2021-06-01 21:00:00,,,,1.383251231527092,0.0,,905.0,51.0,40.339999999999996,1.454187192118226,0.0,0.0,
2021-06-01 22:00:00,,,,1.3764954257565072,0.0,,905.0,51.0,40.34285714285714,1.4524982406755829,0.0,0.0,
2021-06-01 23:00:00,,,402.735137939453,1.377339901477832,0.0,,905.0,51.0,40.339999999999996,1.436453201970444,0.0,0.0,
2021-06-02 00:00:00,,,,1.32582688247713,0.0,,905.0,51.0,40.37142857142857,1.3764954257565098,0.0,0.0,
2021-06-02 01:00:00,,,,1.30049261083744,0.0,,905.0,51.0,40.4,1.35960591133005,0.0,0.0,
2021-06-02 02:00:00,,,,1.33427163969036,0.0,,905.0,51.0,40.41428571428571,1.35960591133005,0.0,0.0,
2021-06-02 03:00:00,,,,1.3359605911330061,0.0,,905.0,51.0,40.339999999999996,1.35960591133005,0.0,0.0,
2021-06-02 04:00:00,,,,1.30893736805067,0.0,,905.0,51.0,40.4,1.35960591133005,0.0,0.0,
2021-06-02 05:00:00,,,,1.30049261083744,0.0,,905.0,51.0,40.32,1.35960591133005,0.0,0.0,
2021-06-02 06:00:00,,,,1.30893736805067,0.0,,905.0,51.0,40.357142857142854,1.35960591133005,0.0,0.0,
2021-06-02 07:00:00,,,,1.30049261083744,0.0,,905.0,51.0,40.36,1.35960591133005,0.0,0.0,
2021-06-02 08:00:00,,,,1.3258268824771302,0.0,,905.0,51.0,40.37142857142857,1.35960591133005,0.0,0.0,
2021-06-02 09:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.36,1.377339901477832,0.0,0.0,
2021-06-02 10:00:00,,,,1.35960591133005,0.0,,905.0,51.0,40.357142857142854,1.4144968332160441,0.0,0.0,
2021-06-02 11:00:00,,,,1.400985221674876,0.0,,905.0,51.0,40.339999999999996,1.466009852216748,0.0,0.0,
2021-06-02 12:00:00,,,402.110260009766,1.35116115411682,0.0,,905.0,51.0,40.385714285714286,1.3807178043631243,0.0,0.0,
2021-06-02 13:00:00,,,,1.312315270935962,0.0,,905.0,51.0,40.339999999999996,1.35960591133005,0.0,0.0,
2021-06-02 14:00:00,,,,1.26671358198452,0.0,,905.0,51.0,40.34285714285714,1.3384940182969742,0.0,0.0,
2021-06-02 15:00:00,,,,1.265024630541874,0.0,,905.0,51.0,40.36,1.35960591133005,0.0,0.0,
2021-06-02 16:00:00,,,,1.29204785362421,0.0,,905.0,51.0,40.37142857142857,1.35116115411682,0.0,0.0,
2021-06-02 17:00:00,,,,1.276847290640396,0.0,,905.0,51.0,40.36,1.35960591133005,0.0,0.0,
2021-06-02 18:00:00,,,,1.3173821252638998,0.0,,905.0,51.0,40.34285714285714,1.35960591133005,0.0,0.0,
2021-06-02 19:00:00,,,,1.2886699507389179,0.0,,905.0,51.0,40.36,1.35960591133005,0.0,0.0,
2021-06-02 20:00:00,,,,1.3596059113300485,0.0,,905.0,51.0,40.385714285714286,1.3976073187895857,0.0,0.0,
2021-06-02 21:00:00,,,,1.37142857142857,0.0,,905.0,51.0,40.32,1.4246305418719198,0.0,0.0,
2021-06-02 22:00:00,,,,1.3680506685432785,0.0,,905.0,51.0,40.385714285714286,1.4271639690358915,0.0,0.0,
