time,current_a,current_b,y,pres_line,temp,reciprocating_speed,freq,current,pres_head,pres_intake,temp_engine,load_engine
2021-01-01 00:00:00,,,,1.83721490523611,,,,,-1.067709448534027,,,
2021-01-01 01:00:00,,,,1.79198522325731,,,,,-1.0680313146164624,,,
2021-01-01 02:00:00,,,,1.7491051351475384,,,,,-1.0679151548352972,,,
2021-01-01 03:00:00,,,,1.71386122711211,,,,,-1.068095324920181,,,
2021-01-01 04:00:00,,,,1.71386122711211,,,,,-1.0679489248017893,,,
2021-01-01 05:00:00,,,,1.7261965949245102,,,,,-1.0681826116979793,,,
2021-01-01 06:00:00,,,,1.7491051351475384,,,,,-1.0683804299291955,,,
2021-01-01 07:00:00,,,,1.71797301638291,,,,,-1.0685511558709078,,,
2021-01-01 08:00:00,,,,1.7285461887935385,,,,,-1.0688982360820822,,,
2021-01-01 09:00:00,,,,1.7796498554449098,,,,,-1.0693076412784996,,,
2021-01-01 10:00:00,,,,1.7285461887935385,,,,,-1.0700576715983336,,,
2021-01-01 11:00:00,,,,1.73853196273691,,,,,-1.0705374149923774,,,
2021-01-01 12:00:00,,,,1.7520421274838243,,,,,-1.0705811060789696,,,
2021-01-01 13:00:00,,,,1.7960970125281102,,,,,-1.0712007945036481,,,
2021-01-01 14:00:00,,,,1.7902230278555387,,,,,-1.0712114787868323,,,
2021-01-01 15:00:00,,,,1.7960970125281102,,,,,-1.0699671413774252,,,
2021-01-01 16:00:00,,,,1.75497911982011,,,,,-1.0692678296042541,,,
2021-01-01 17:00:00,,,,1.7837616447157099,,,,,-1.0692979427476326,,,
2021-01-01 18:00:00,,,122.527572631836,1.7990340048643958,,,,,-1.0698400429253807,,,
2021-01-01 19:00:00,,,,1.79198522325731,,,,,-1.0693755309945663,,,
2021-01-01 20:00:00,,,,1.8019709972006814,,,,,-1.0690014220908108,,,
2021-01-01 21:00:00,,,,1.7467555412785098,,,,,-1.0684192558511232,,,
2021-01-01 22:00:00,,,,1.7784750585103957,,,,,-1.0683128899962102,,,
2021-01-01 23:00:00,,,,1.7837616447157099,,,,,-1.0684425323252031,,,
2021-01-02 00:00:00,,,,1.8107819742095386,,,,,-1.0686093152576457,,,
2021-01-02 01:00:00,,,,1.79198522325731,,,,,-1.0689390971055694,,,
2021-01-02 02:00:00,,,,1.79609701252811,,,,,-1.068714377375623,,,
2021-01-02 03:00:00,,,,1.8207677481529099,,,,,-1.0675832424904281,,,
2021-01-02 04:00:00,,,,1.846025882244967,,,,,-1.0672191183036976,,,
2021-01-02 05:00:00,,,,1.85366206231931,,,,,-1.067579363078082,,,
2021-01-02 06:00:00,,,,1.866584828598967,,,,,-1.0671121800764718,,,
2021-01-02 07:00:00,,,,1.8947799550273061,,,,,-1.0672767689150464,,,
2021-01-02 08:00:00,,,,1.89595475196182,,,,,-1.067052144580484,,,
2021-01-02 09:00:00,,,,1.898891744298106,,,,,-1.0677073836855198,,,
2021-01-02 10:00:00,,,,1.9135767059795301,,,,,-1.067693773943845,,,
2021-01-02 11:00:00,,,,1.9482332155477,,,,,-1.0676530719126671,,,
2021-01-02 12:00:00,,,,1.9576315910238142,,,,,-1.0684010671309405,,,
2021-01-02 13:00:00,,,,1.9564567940892998,,,,,-1.0682543808263925,,,
2021-01-02 14:00:00,,,,1.9077027213069615,,,,,-1.0693278651002407,,,
2021-01-02 15:00:00,,,,1.8248795374237101,,,,,-1.068917760337664,,,
2021-01-02 16:00:00,,,,1.8930177596255342,,,,,-1.068106517978755,,,
2021-01-02 17:00:00,,,,1.9482332155477,,,,,-1.0666890379445328,,,
2021-01-02 18:00:00,,,,1.9370726446698143,,,,,-1.0672510121609413,,,
2021-01-02 19:00:00,,,,1.903003533568904,,,,,-1.067573543959562,,,
2021-01-02 20:00:00,,,,1.9194506906521016,,,,,-1.0677162872548402,,,
2021-01-02 21:00:00,,,,1.9523450048185,,,,,-1.0670924968285807,,,
2021-01-02 22:00:00,,,,1.9546945986875286,,,,,-1.066965843555003,,,
2021-01-02 23:00:00,,,,1.9358978477353,,,,,-1.0672418542039257,,,
2021-01-03 00:00:00,,,,1.8783327979441087,,,,,-1.0683072616684612,,,
2021-01-03 01:00:00,,,,1.9194506906520998,,,,,-1.0686791764783459,,,
2021-01-03 02:00:00,,,,1.9311986599972428,,,,,-1.068273491701969,,,
2021-01-03 03:00:00,,,,1.9235624799229,,,,,-1.067765574870719,,,
2021-01-03 04:00:00,,,,1.9135767059795301,,,,,-1.0681628012562434,,,
2021-01-03 05:00:00,,,,1.903003533568904,,,,,-1.0680584705028886,,,
2021-01-03 06:00:00,,,,1.9253246753246713,,,,,-1.0678157210450685,,,
2021-01-03 07:00:00,,,,1.9317860584645001,,,,,-1.06771320280404,,,
2021-01-03 08:00:00,,,,1.9488206140149573,,,,,-1.067905774289049,,,
2021-01-03 09:00:00,,,,1.9687921619017001,,,,,-1.0684658087992827,,,
2021-01-03 10:00:00,,,,1.9928754990592428,,,,,-1.0687912978548548,,,
2021-01-03 11:00:00,,,,2.0057982653389,,,,,-1.068861508858638,,,
2021-01-03 12:00:00,,,,2.0016864760681,,,,,-1.0695361132269459,,,
2021-01-03 13:00:00,,,,1.2574526180533232,,,,,-1.070089342866344,,,
2021-01-03 14:00:00,,,,0.19249919691615802,,,,,-1.0699582378081047,,,
2021-01-03 15:00:00,,,,0.151381304208159,,,,,-1.069802266352694,,,
2021-01-03 16:00:00,,,,0.552280758111146,,,,,-1.0696937064039125,,,
2021-01-03 17:00:00,,,,0.24389656280115649,,,,,-1.0697188589872415,,,
2021-01-03 18:00:00,,,,0.16606626588958728,,,,,-1.0700389105058372,,,
2021-01-03 19:00:00,,,,0.6824874183531412,,,,,-1.0700874031601701,,,
2021-01-03 20:00:00,,,,1.5405786792712572,,,,,-1.0702471586325417,,,
2021-01-03 21:00:00,,,121.572532653809,1.5041599743013188,,,,,-1.071253166570328,,,
2021-01-03 22:00:00,,,,1.8019709972006814,,,,,-1.0717630549062136,,,
2021-01-03 23:00:00,,,,1.7960970125281102,,,,,-1.0720503858075578,,,
2021-01-04 00:00:00,,,,1.7990340048643958,,,,,-1.0718681170241908,,,
2021-01-04 01:00:00,,,,1.7960970125281102,,,,,-1.071838957834667,,,
2021-01-04 02:00:00,,,,1.7520421274838243,,,,,-1.0721851794873734,,,
2021-01-04 03:00:00,,,,1.71386122711211,,,,,-1.0720115916840927,,,
2021-01-04 04:00:00,,,,1.7226722041209672,,,,,-1.0726429501442731,,,
2021-01-04 05:00:00,,,,1.71386122711211,,,,,-1.0726225991286846,,,
2021-01-04 06:00:00,,,,1.71386122711211,,,,,-1.0724065603788246,,,
2021-01-04 07:00:00,,,,1.7467555412785098,,,,,-1.0724829402842069,,,
2021-01-04 08:00:00,,,,1.746168142811253,,,,,-1.0723090026978461,,,
2021-01-04 09:00:00,,,,1.7714262769033098,,,,,-1.0721861652396905,,,
2021-01-04 10:00:00,,,,1.7843490431829672,,,,,-1.0723990559418262,,,
2021-01-04 11:00:00,,,,1.77553806617411,,,,,-1.072603202066952,,,
2021-01-04 12:00:00,,,,1.7373571658023956,,,,,-1.0724178170343224,,,
2021-01-04 13:00:00,,,,1.74264375200771,,,,,-1.0724906991088998,,,
2021-01-04 14:00:00,,,,1.7167982194483957,,,,,-1.0723802948493304,,,
2021-01-04 15:00:00,,,,1.7590909090909101,,,,,-1.0724460858669145,,,
2021-01-04 16:00:00,,,,1.7256091964572529,,,,,-1.0719694269236695,,,
2021-01-04 17:00:00,,,,1.73030838419531,,,,,-1.0715538210271895,,,
2021-01-04 18:00:00,,,,1.71386122711211,,,,,-1.0714703818632763,,,
2021-01-04 19:00:00,,,,1.7220848056537101,,,,,-1.0715460622024962,,,
2021-01-04 20:00:00,,,,1.75497911982011,,,,,-1.071626098930992,,,
2021-01-04 21:00:00,,,,1.77964985544491,,,,,-1.0715732180889224,,,
2021-01-04 22:00:00,,,,1.79609701252811,,,,,-1.0715060279390176,,,
2021-01-04 23:00:00,,,,1.80020880179891,,,,,-1.0716139519185621,,,
2021-01-05 00:00:00,,,,1.8107819742095386,,,,,-1.0715154084852652,,,
2021-01-05 01:00:00,,,,1.8454384837777098,,,,,-1.0715227857284164,,,
2021-01-05 02:00:00,,,,1.8107819742095386,,,,,-1.0719225241924286,,,
2021-01-05 03:00:00,,,,1.75086733054931,,,,,-1.0719262446124664,,,
2021-01-05 04:00:00,,,,1.7167982194483957,,,,,-1.071761178796963,,,
2021-01-05 05:00:00,,,,1.71386122711211,,,,,-1.0714839916049506,,,
2021-01-05 06:00:00,,,,1.7285461887935385,,,,,-1.0714422402245314,,,
2021-01-05 07:00:00,,,,1.7261965949245102,,,,,-1.0712492871579797,,,
2021-01-05 08:00:00,,,,1.7314831811298244,,,,,-1.0709544518196374,,,
2021-01-05 09:00:00,,,,1.73853196273691,,,,,-1.0709544518196379,,,
2021-01-05 10:00:00,,,,1.8078449818732527,,,,,-1.0713690719637974,,,
2021-01-05 11:00:00,,,,1.878332797944108,,,,,-1.0716023136815231,,,
2021-01-05 12:00:00,,,,1.85777385159011,,,,,-1.0719037630999333,,,
2021-01-05 13:00:00,,,,1.7960970125281102,,,,,-1.0717613695877346,,,
2021-01-05 14:00:00,,,,1.79609701252811,,,,,-1.071594205073749,,,
2021-01-05 15:00:00,,,,1.8084323803405098,,,,,-1.0715926151506556,,,
